Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month,Year,Price_per_unit,Profit_margin,Profit_per_unit
2022-04-29,Laptop,Electronics,East,1,403,72.45,4,2022,403.0,0.17977667493796526,72.45
2022-12-17,Keyboard,Accessories,South,4,2108,375.62,12,2022,527.0,0.17818785578747628,93.905
2022-09-30,Headphones,Accessories,West,2,1090,296.12,9,2022,545.0,0.2716697247706422,148.06
2022-11-06,Keyboard,Accessories,North,7,1274,317.92,11,2022,182.0,0.24954474097331242,45.417142857142856
2024-04-11,Mouse,Accessories,South,3,1056,70.54,4,2024,352.0,0.06679924242424243,23.513333333333335
2023-06-01,Mouse,Accessories,North,9,5247,921.09,6,2023,583.0,0.17554602630074329,102.34333333333333
2023-11-06,Mouse,Accessories,West,7,6006,1595.22,11,2023,858.0,0.2656043956043956,227.88857142857142
2024-01-18,Monitor,Accessories,West,5,5415,1261.65,1,2024,1083.0,0.23299168975069254,252.33
2022-02-24,Smartphone,Electronics,West,1,632,81.54,2,2022,632.0,0.12901898734177217,81.54
2024-01-31,Printer,Office,West,8,6160,947.96,1,2024,770.0,0.15388961038961038,118.495
2023-05-26,Printer,Office,South,1,857,172.91,5,2023,857.0,0.2017619603267211,172.91
2023-01-28,Tablet,Electronics,East,1,169,22.99,1,2023,169.0,0.13603550295857988,22.99
2023-10-01,Tablet,Electronics,West,7,1463,175.13,10,2023,209.0,0.11970608339029391,25.018571428571427
2022-12-18,Camera,Electronics,East,8,7528,1283.07,12,2022,941.0,0.17043969181721572,160.38375
2022-12-24,Smartwatch,Electronics,West,2,1158,227.61,12,2022,579.0,0.19655440414507774,113.805
2022-06-17,Monitor,Accessories,West,4,200,20.25,6,2022,50.0,0.10125,5.0625
2023-01-01,Smartphone,Electronics,West,2,1514,180.67,1,2023,757.0,0.11933289299867898,90.335
2024-07-07,Smartwatch,Electronics,South,7,2632,738.93,7,2024,376.0,0.28074848024316107,105.56142857142856
2022-07-31,Keyboard,Accessories,North,1,358,77.84,7,2022,358.0,0.21743016759776537,77.84
2023-06-04,Camera,Electronics,East,8,2360,653.3,6,2023,295.0,0.27682203389830506,81.6625
2023-08-29,Keyboard,Accessories,South,5,5275,594.29,8,2023,1055.0,0.11266161137440757,118.85799999999999
2023-04-06,Monitor,Accessories,East,9,1719,251.85,4,2023,191.0,0.14650959860383944,27.983333333333334
2023-02-04,Smartphone,Electronics,West,6,1956,434.03,2,2023,326.0,0.2218967280163599,72.33833333333332
2022-08-27,Keyboard,Accessories,West,3,1875,152.07,8,2022,625.0,0.081104,50.69
2022-06-13,Monitor,Accessories,South,4,984,157.72,6,2022,246.0,0.16028455284552845,39.43
2023-08-20,Camera,Electronics,South,4,3616,789.63,8,2023,904.0,0.21837112831858407,197.4075
2024-10-18,Tablet,Electronics,West,5,4560,1180.8,10,2024,912.0,0.25894736842105265,236.16
2024-09-14,Smartphone,Electronics,West,8,7496,2019.32,9,2024,937.0,0.2693863393810032,252.415
2022-08-17,Camera,Electronics,North,5,5070,889.97,8,2022,1014.0,0.17553648915187378,177.994
2022-04-21,Smartwatch,Electronics,North,5,4505,1351.28,4,2022,901.0,0.2999511653718091,270.256
2022-01-13,Tablet,Electronics,South,2,1916,503.83,1,2022,958.0,0.26295929018789144,251.915
2024-08-28,Camera,Electronics,West,7,8113,1103.57,8,2024,1159.0,0.13602489831135214,157.65285714285713
2022-08-13,Laptop,Electronics,North,9,1809,392.44,8,2022,201.0,0.21693753454947484,43.60444444444445
2023-09-01,Laptop,Electronics,South,3,1227,229.75,9,2023,409.0,0.18724531377343112,76.58333333333333
2023-07-20,Laptop,Electronics,South,6,2040,124.65,7,2023,340.0,0.06110294117647059,20.775000000000002
2022-12-22,Tablet,Electronics,West,6,6324,629.2,12,2022,1054.0,0.09949399114484504,104.86666666666667
2023-03-25,Printer,Office,North,3,2724,521.24,3,2023,908.0,0.19135095447870779,173.74666666666667
2023-05-14,Laptop,Electronics,South,1,1188,110.32,5,2023,1188.0,0.09286195286195285,110.32
2024-01-23,Keyboard,Accessories,East,8,8776,1561.07,1,2024,1097.0,0.17787944393801275,195.13375
2023-03-25,Laptop,Electronics,South,9,5553,1432.76,3,2023,617.0,0.25801548712407707,159.19555555555556
2022-08-27,Smartphone,Electronics,South,2,970,262.19,8,2022,485.0,0.27029896907216494,131.095
2022-07-15,Keyboard,Accessories,South,5,940,56.7,7,2022,188.0,0.060319148936170214,11.34
2024-07-08,Printer,Office,East,1,1175,171.51,7,2024,1175.0,0.14596595744680851,171.51
2022-11-07,Laptop,Electronics,East,9,4860,1425.54,11,2022,540.0,0.29332098765432096,158.39333333333332
2022-10-18,Headphones,Accessories,North,1,987,207.69,10,2022,987.0,0.2104255319148936,207.69
2024-05-17,Camera,Electronics,East,7,2968,485.13,5,2024,424.0,0.1634535040431267,69.30428571428571
2022-03-09,Mouse,Accessories,East,3,2172,364.77,3,2022,724.0,0.16794198895027623,121.58999999999999
2022-01-01,Headphones,Accessories,South,7,3941,628.96,1,2022,563.0,0.15959401167216444,89.85142857142857
2022-06-22,Headphones,Accessories,North,7,2261,566.36,6,2022,323.0,0.2504909332153914,80.90857142857143
2022-07-15,Smartwatch,Electronics,West,9,8802,2519.93,7,2022,978.0,0.28629061576914333,279.9922222222222
2023-03-15,Printer,Office,South,5,3025,172.43,3,2023,605.0,0.05700165289256198,34.486000000000004
2022-01-16,Printer,Office,North,4,4428,600.55,1,2022,1107.0,0.1356255645889792,150.1375
2024-10-28,Mouse,Accessories,West,9,7344,1417.84,10,2024,816.0,0.19306100217864922,157.53777777777776
2024-08-23,Keyboard,Accessories,East,4,2236,167.78,8,2024,559.0,0.07503577817531305,41.945
2024-11-24,Smartphone,Electronics,South,8,536,57.08,11,2024,67.0,0.10649253731343283,7.135
2024-10-20,Monitor,Accessories,North,5,1980,249.22,10,2024,396.0,0.12586868686868688,49.844
2022-01-26,Printer,Office,East,6,2100,202.86,1,2022,350.0,0.0966,33.81
2023-04-16,Smartwatch,Electronics,West,3,1497,122.76,4,2023,499.0,0.08200400801603207,40.92
2024-07-18,Laptop,Electronics,North,6,4200,1013.7,7,2024,700.0,0.24135714285714288,168.95000000000002
2022-11-21,Headphones,Accessories,South,2,1242,191.82,11,2022,621.0,0.15444444444444444,95.91
2022-11-29,Smartwatch,Electronics,South,5,1570,312.81,11,2022,314.0,0.1992420382165605,62.562
2023-07-01,Monitor,Accessories,East,4,428,86.62,7,2023,107.0,0.20238317757009347,21.655
2023-02-02,Printer,Office,South,1,914,270.74,2,2023,914.0,0.29621444201312913,270.74
2024-12-13,Tablet,Electronics,North,3,465,98.93,12,2024,155.0,0.21275268817204301,32.97666666666667
2022-08-27,Smartwatch,Electronics,North,2,1062,83.49,8,2022,531.0,0.07861581920903954,41.745
2022-05-26,Camera,Electronics,South,8,8720,1984.11,5,2022,1090.0,0.2275355504587156,248.01375
2024-02-04,Mouse,Accessories,South,6,1308,343.61,2,2024,218.0,0.2626987767584098,57.26833333333334
2024-12-12,Headphones,Accessories,South,9,8514,1291.97,12,2024,946.0,0.15174653511862815,143.5522222222222
2023-02-07,Tablet,Electronics,North,2,1212,151.07,2,2023,606.0,0.12464521452145214,75.535
2023-04-24,Headphones,Accessories,West,4,2576,503.57,4,2023,644.0,0.19548524844720497,125.8925
2023-09-26,Keyboard,Accessories,East,8,4800,606.19,9,2023,600.0,0.12628958333333334,75.77375
2022-10-02,Smartwatch,Electronics,East,5,1440,274.54,10,2022,288.0,0.19065277777777778,54.908
2022-09-12,Smartwatch,Electronics,North,9,10251,737.45,9,2022,1139.0,0.07193932299287875,81.9388888888889
2023-01-18,Smartphone,Electronics,North,7,3038,570.98,1,2023,434.0,0.18794601711652403,81.56857142857143
2022-11-24,Monitor,Accessories,West,9,6993,1945.56,11,2022,777.0,0.2782153582153582,216.17333333333332
2024-03-07,Monitor,Accessories,East,4,1632,247.88,3,2024,408.0,0.15188725490196078,61.97
2024-10-07,Keyboard,Accessories,East,9,5706,1704.8,10,2024,634.0,0.2987732211706975,189.42222222222222
2022-08-29,Camera,Electronics,North,9,9657,1187.22,8,2022,1073.0,0.12293880086983536,131.91333333333333
2022-01-31,Smartwatch,Electronics,East,5,4405,450.83,1,2022,881.0,0.10234506242905789,90.166
2023-12-14,Keyboard,Accessories,East,4,1720,360.78,12,2023,430.0,0.20975581395348836,90.195
2023-08-13,Camera,Electronics,South,7,4557,234.62,8,2023,651.0,0.05148562650866798,33.51714285714286
2024-12-12,Headphones,Accessories,West,7,2380,431.43,12,2024,340.0,0.1812731092436975,61.63285714285714
2022-02-11,Headphones,Accessories,North,8,456,74.99,2,2022,57.0,0.1644517543859649,9.37375
2023-11-16,Camera,Electronics,East,6,6534,355.03,11,2023,1089.0,0.05433578206305478,59.17166666666666
2022-03-04,Smartphone,Electronics,North,6,3456,307.46,3,2022,576.0,0.08896412037037037,51.24333333333333
2022-06-29,Keyboard,Accessories,West,9,8163,2352.46,6,2022,907.0,0.28818571603577114,261.38444444444445
2023-08-28,Headphones,Accessories,North,6,4656,601.71,8,2023,776.0,0.12923324742268041,100.28500000000001
2022-09-16,Smartphone,Electronics,West,2,966,241.54,9,2022,483.0,0.2500414078674948,120.77
2022-12-02,Mouse,Accessories,East,4,2580,669.67,12,2022,645.0,0.259562015503876,167.4175
2022-10-02,Camera,Electronics,South,9,8127,1906.5,10,2022,903.0,0.23458840900701367,211.83333333333334
2022-05-19,Smartwatch,Electronics,South,4,2128,614.05,5,2022,532.0,0.28855733082706764,153.5125
2022-06-05,Smartphone,Electronics,South,9,6417,1100.52,6,2022,713.0,0.1715007012622721,122.28
2022-06-11,Keyboard,Accessories,East,7,3997,494.78,6,2022,571.0,0.12378784088066049,70.68285714285715
2023-03-14,Laptop,Electronics,West,1,879,149.52,3,2023,879.0,0.1701023890784983,149.52
2023-11-17,Laptop,Electronics,North,3,2415,538.39,11,2023,805.0,0.22293581780538302,179.46333333333334
2024-09-27,Camera,Electronics,West,4,1064,314.84,9,2024,266.0,0.2959022556390977,78.71
2022-02-17,Mouse,Accessories,South,4,1156,326.92,2,2022,289.0,0.28280276816608996,81.73
2022-05-12,Smartphone,Electronics,North,1,1184,218.27,5,2022,1184.0,0.18434966216216217,218.27
2022-02-05,Keyboard,Accessories,South,3,1950,211.16,2,2022,650.0,0.10828717948717949,70.38666666666667
2022-08-29,Laptop,Electronics,South,4,1088,295.09,8,2022,272.0,0.2712224264705882,73.7725
2023-12-04,Printer,Office,South,6,4380,522.3,12,2023,730.0,0.11924657534246574,87.05
2024-04-20,Camera,Electronics,South,1,998,196.17,4,2024,998.0,0.196563126252505,196.17
2024-05-25,Smartphone,Electronics,East,6,5766,675.17,5,2024,961.0,0.1170950398890045,112.52833333333332
2024-10-09,Tablet,Electronics,West,6,3120,274.65,10,2024,520.0,0.08802884615384615,45.775
2022-03-07,Printer,Office,East,7,637,68.11,3,2022,91.0,0.10692307692307693,9.73
2023-10-26,Laptop,Electronics,West,6,3306,697.74,10,2023,551.0,0.21105263157894738,116.29
2022-05-31,Monitor,Accessories,South,6,7020,726.72,5,2022,1170.0,0.10352136752136752,121.12
2022-09-16,Camera,Electronics,South,7,5971,502.14,9,2022,853.0,0.08409646625355886,71.73428571428572
2023-11-22,Laptop,Electronics,North,2,750,77.68,11,2023,375.0,0.10357333333333334,38.84
2024-04-26,Tablet,Electronics,North,3,2379,523.0,4,2024,793.0,0.2198402690205969,174.33333333333334
2022-08-21,Camera,Electronics,North,1,699,108.94,8,2022,699.0,0.15585121602288984,108.94
2023-01-16,Camera,Electronics,West,9,6876,1895.24,1,2023,764.0,0.275631180919139,210.5822222222222
2022-02-02,Monitor,Accessories,North,8,1800,494.02,2,2022,225.0,0.27445555555555556,61.7525
2024-07-11,Tablet,Electronics,South,5,1255,236.25,7,2024,251.0,0.18824701195219123,47.25
2022-06-04,Smartwatch,Electronics,East,9,1998,343.58,6,2022,222.0,0.17196196196196195,38.175555555555555
2022-11-26,Headphones,Accessories,East,1,307,80.19,11,2022,307.0,0.26120521172638433,80.19
2024-06-25,Printer,Office,West,1,235,54.87,6,2024,235.0,0.23348936170212764,54.87
2023-11-01,Monitor,Accessories,South,6,1506,407.73,11,2023,251.0,0.2707370517928287,67.955
2024-10-26,Tablet,Electronics,North,8,2464,216.51,10,2024,308.0,0.08786931818181817,27.06375
2023-05-12,Smartwatch,Electronics,South,2,322,42.03,5,2023,161.0,0.130527950310559,21.015
2023-03-04,Printer,Office,West,4,1100,100.02,3,2023,275.0,0.09092727272727272,25.005
2022-03-08,Keyboard,Accessories,South,4,2188,265.54,3,2022,547.0,0.1213619744058501,66.385
2023-12-22,Printer,Office,West,9,2934,473.34,12,2023,326.0,0.16132924335378324,52.593333333333334
2022-11-04,Headphones,Accessories,South,8,9224,514.06,11,2022,1153.0,0.05573070251517779,64.2575
2022-12-15,Monitor,Accessories,East,4,2436,142.81,12,2022,609.0,0.058624794745484404,35.7025
2022-09-23,Smartwatch,Electronics,West,4,972,97.55,9,2022,243.0,0.10036008230452674,24.3875
2024-10-03,Laptop,Electronics,South,6,5484,540.4,10,2024,914.0,0.09854121079504011,90.06666666666666
2024-10-17,Camera,Electronics,West,8,3152,337.36,10,2024,394.0,0.10703045685279189,42.17
2024-03-22,Keyboard,Accessories,East,8,6032,870.17,3,2024,754.0,0.14425895225464191,108.77125
2023-04-10,Camera,Electronics,West,7,6384,1324.49,4,2023,912.0,0.2074702380952381,189.21285714285713
2023-07-10,Printer,Office,East,5,3705,707.08,7,2023,741.0,0.19084480431848855,141.416
2022-11-04,Smartwatch,Electronics,South,6,5580,394.03,11,2022,930.0,0.07061469534050178,65.67166666666667
2022-04-16,Camera,Electronics,East,2,1236,120.74,4,2022,618.0,0.09768608414239482,60.37
2023-04-02,Camera,Electronics,North,8,7040,1969.93,4,2023,880.0,0.2798196022727273,246.24125
2024-06-11,Camera,Electronics,East,9,909,138.04,6,2024,101.0,0.15185918591859185,15.337777777777777
2024-12-26,Mouse,Accessories,South,1,106,7.24,12,2024,106.0,0.06830188679245283,7.24
2024-11-12,Smartwatch,Electronics,South,1,281,67.85,11,2024,281.0,0.24145907473309605,67.85
2022-09-25,Camera,Electronics,East,6,6768,1851.01,9,2022,1128.0,0.2734943853427896,308.50166666666667
2023-03-07,Laptop,Electronics,West,6,4302,276.35,3,2023,717.0,0.0642375639237564,46.05833333333334
2022-11-19,Smartphone,Electronics,North,9,7146,2125.44,11,2022,794.0,0.2974307304785894,236.16
2023-02-16,Smartphone,Electronics,South,3,582,48.08,2,2023,194.0,0.08261168384879725,16.026666666666667
2024-08-01,Headphones,Accessories,North,6,576,162.75,8,2024,96.0,0.2825520833333333,27.125
2023-09-24,Keyboard,Accessories,South,5,4265,796.12,9,2023,853.0,0.18666354044548653,159.224
2023-06-24,Smartwatch,Electronics,East,8,5368,333.53,6,2023,671.0,0.06213301043219076,41.69125
2023-12-04,Headphones,Accessories,South,1,314,66.23,12,2023,314.0,0.2109235668789809,66.23
2024-12-24,Tablet,Electronics,West,6,2676,646.7,12,2024,446.0,0.2416666666666667,107.78333333333335
2022-02-13,Laptop,Electronics,North,4,3384,947.52,2,2022,846.0,0.27999999999999997,236.88
2023-07-20,Mouse,Accessories,West,6,3186,794.94,7,2023,531.0,0.2495103578154426,132.49
2024-12-20,Smartwatch,Electronics,South,4,1832,528.69,12,2024,458.0,0.28858624454148474,132.1725
2024-11-02,Printer,Office,South,8,4784,769.91,11,2024,598.0,0.16093436454849497,96.23875
2024-02-16,Tablet,Electronics,West,1,381,63.18,2,2024,381.0,0.16582677165354331,63.18
2022-11-29,Smartphone,Electronics,South,9,4527,677.34,11,2022,503.0,0.14962226640159046,75.26
2022-05-25,Printer,Office,South,4,1612,240.42,5,2022,403.0,0.1491439205955335,60.105
2023-10-04,Printer,Office,East,2,1918,435.56,10,2023,959.0,0.22709071949947862,217.78
2024-01-04,Camera,Electronics,East,1,179,42.37,1,2024,179.0,0.23670391061452511,42.37
2024-05-31,Smartwatch,Electronics,West,3,3153,224.29,5,2024,1051.0,0.07113542657786236,74.76333333333334
2023-04-18,Tablet,Electronics,East,8,3864,855.75,4,2023,483.0,0.22146739130434784,106.96875
2023-05-13,Printer,Office,South,5,2440,570.78,5,2023,488.0,0.23392622950819672,114.15599999999999
2023-03-31,Camera,Electronics,South,6,3660,675.38,3,2023,610.0,0.18453005464480873,112.56333333333333
2024-08-03,Smartwatch,Electronics,East,3,318,49.93,8,2024,106.0,0.1570125786163522,16.643333333333334
2023-12-16,Mouse,Accessories,South,3,483,63.27,12,2023,161.0,0.13099378881987578,21.09
2024-08-21,Headphones,Accessories,North,6,6774,960.41,8,2024,1129.0,0.1417788603483909,160.06833333333333
2024-01-02,Monitor,Accessories,West,5,5310,806.12,1,2024,1062.0,0.15181167608286253,161.224
2024-03-06,Keyboard,Accessories,West,6,5154,779.43,3,2024,859.0,0.15122817229336435,129.905
2023-09-19,Keyboard,Accessories,East,9,6741,823.17,9,2023,749.0,0.12211392968402314,91.46333333333332
2022-05-13,Camera,Electronics,North,2,520,61.33,5,2022,260.0,0.1179423076923077,30.665
2024-06-19,Tablet,Electronics,East,7,1120,111.79,6,2024,160.0,0.09981250000000001,15.97
2022-07-12,Keyboard,Accessories,East,1,911,155.3,7,2022,911.0,0.17047200878155874,155.3
2022-03-21,Monitor,Accessories,South,8,1064,190.73,3,2022,133.0,0.17925751879699248,23.84125
2024-04-28,Laptop,Electronics,North,7,1981,404.3,4,2024,283.0,0.20408884401817265,57.75714285714286
2022-04-20,Camera,Electronics,South,5,4280,540.47,4,2022,856.0,0.12627803738317758,108.09400000000001
2024-06-25,Smartwatch,Electronics,South,5,5125,268.39,6,2024,1025.0,0.05236878048780488,53.678
2024-12-26,Monitor,Accessories,West,7,1575,313.96,12,2024,225.0,0.19933968253968254,44.85142857142857
2024-04-28,Tablet,Electronics,East,9,9972,1868.64,4,2024,1108.0,0.1873886883273165,207.62666666666667
2022-10-01,Smartphone,Electronics,East,8,4576,900.04,10,2022,572.0,0.19668706293706292,112.505
2024-06-01,Monitor,Accessories,South,7,6559,1141.32,6,2024,937.0,0.1740082329623418,163.04571428571427
2023-07-20,Tablet,Electronics,South,1,619,35.36,7,2023,619.0,0.05712439418416801,35.36
2024-06-09,Headphones,Accessories,West,8,2488,151.95,6,2024,311.0,0.061073151125401924,18.99375
2022-10-29,Mouse,Accessories,West,4,2536,148.85,10,2022,634.0,0.05869479495268139,37.2125
2022-02-03,Tablet,Electronics,West,8,5416,297.5,2,2022,677.0,0.05492983751846381,37.1875
2023-02-13,Smartwatch,Electronics,East,2,2334,158.07,2,2023,1167.0,0.06772493573264782,79.035
2022-07-28,Camera,Electronics,East,9,1080,183.42,7,2022,120.0,0.1698333333333333,20.38
2024-05-08,Tablet,Electronics,South,4,1324,127.07,5,2024,331.0,0.09597432024169184,31.7675
2023-07-16,Camera,Electronics,West,2,2304,444.08,7,2023,1152.0,0.19274305555555554,222.04
2024-02-21,Smartphone,Electronics,East,4,4736,1026.24,2,2024,1184.0,0.2166891891891892,256.56
2023-08-14,Mouse,Accessories,West,9,2925,457.49,8,2023,325.0,0.1564068376068376,50.83222222222222
2023-01-27,Laptop,Electronics,East,9,6345,1627.26,1,2023,705.0,0.25646335697399525,180.80666666666667
2022-06-13,Headphones,Accessories,East,9,4221,912.84,6,2022,469.0,0.21626154939587777,101.42666666666668
2022-12-06,Headphones,Accessories,South,7,462,56.89,12,2022,66.0,0.12313852813852814,8.127142857142857
2022-05-13,Monitor,Accessories,North,7,7588,1625.55,5,2022,1084.0,0.21422641012124408,232.22142857142856
2022-12-12,Keyboard,Accessories,North,6,5232,1270.64,12,2022,872.0,0.24285932721712541,211.77333333333334
2024-08-01,Camera,Electronics,East,8,1440,402.06,8,2024,180.0,0.27920833333333334,50.2575
2023-03-31,Monitor,Accessories,North,2,1026,226.4,3,2023,513.0,0.2206627680311891,113.2
2024-09-21,Camera,Electronics,North,7,7455,1008.42,9,2024,1065.0,0.1352676056338028,144.06
2023-11-29,Printer,Office,East,8,2456,404.35,11,2023,307.0,0.16463762214983715,50.54375
2022-11-01,Camera,Electronics,North,3,2859,404.56,11,2022,953.0,0.14150402238544946,134.85333333333332
2024-01-08,Keyboard,Accessories,East,1,311,50.66,1,2024,311.0,0.16289389067524115,50.66
2022-10-28,Printer,Office,East,9,1260,246.6,10,2022,140.0,0.1957142857142857,27.4
2022-01-18,Keyboard,Accessories,South,1,466,102.48,1,2022,466.0,0.21991416309012876,102.48
2023-02-22,Laptop,Electronics,West,3,867,58.2,2,2023,289.0,0.0671280276816609,19.400000000000002
2023-02-24,Monitor,Accessories,South,6,3888,275.72,2,2023,648.0,0.07091563786008231,45.95333333333334
2024-04-12,Tablet,Electronics,North,4,3032,347.2,4,2024,758.0,0.11451187335092348,86.8
2023-12-22,Tablet,Electronics,North,7,4704,978.81,12,2023,672.0,0.20808035714285714,139.82999999999998
2022-10-27,Printer,Office,West,3,3186,527.75,10,2022,1062.0,0.165646578782172,175.91666666666666
2024-08-18,Printer,Office,North,9,6183,359.54,8,2024,687.0,0.05814976548601003,39.94888888888889
2022-10-14,Smartwatch,Electronics,West,1,243,21.75,10,2022,243.0,0.08950617283950617,21.75
2023-06-20,Smartphone,Electronics,North,3,897,235.67,6,2023,299.0,0.2627313266443701,78.55666666666666
2023-12-19,Headphones,Accessories,West,9,4563,675.62,12,2023,507.0,0.14806486960333115,75.06888888888889
2022-09-18,Laptop,Electronics,South,4,628,156.98,9,2022,157.0,0.24996815286624202,39.245
2024-12-21,Monitor,Accessories,East,6,1050,172.83,12,2024,175.0,0.16460000000000002,28.805000000000003
2022-05-16,Monitor,Accessories,North,8,3032,278.85,5,2022,379.0,0.09196899736147758,34.85625
2023-09-27,Keyboard,Accessories,West,1,920,118.24,9,2023,920.0,0.12852173913043477,118.24
2024-03-02,Laptop,Electronics,South,2,668,90.67,3,2024,334.0,0.13573353293413173,45.335
2024-05-31,Mouse,Accessories,East,5,5990,1403.53,5,2024,1198.0,0.23431218697829717,280.706
2024-03-04,Tablet,Electronics,South,9,9324,1223.9,3,2024,1036.0,0.13126340626340627,135.9888888888889
2023-04-11,Keyboard,Accessories,East,8,5768,368.49,4,2023,721.0,0.06388522884882109,46.06125
2024-05-01,Laptop,Electronics,North,1,1123,318.09,5,2024,1123.0,0.2832502226179875,318.09
2024-12-20,Keyboard,Accessories,West,4,2336,453.04,12,2024,584.0,0.19393835616438357,113.26
2023-11-22,Laptop,Electronics,West,6,438,26.03,11,2023,73.0,0.05942922374429224,4.338333333333334
2022-12-23,Tablet,Electronics,North,6,5940,318.72,12,2022,990.0,0.05365656565656566,53.120000000000005
2022-06-22,Camera,Electronics,West,3,1848,549.34,6,2022,616.0,0.2972619047619048,183.11333333333334
2023-03-17,Keyboard,Accessories,North,3,2118,321.05,3,2023,706.0,0.15158168083097262,107.01666666666667
2022-01-16,Smartphone,Electronics,North,3,231,36.73,1,2022,77.0,0.15900432900432898,12.243333333333332
2024-01-12,Headphones,Accessories,South,6,978,182.46,1,2024,163.0,0.1865644171779141,30.41
2023-05-22,Monitor,Accessories,North,5,4960,420.98,5,2023,992.0,0.084875,84.196
2022-03-09,Camera,Electronics,South,3,1377,330.44,3,2022,459.0,0.23997095134350035,110.14666666666666
2023-02-09,Camera,Electronics,West,2,1958,227.77,2,2023,979.0,0.11632788559754853,113.885
2023-06-12,Mouse,Accessories,West,7,5607,1288.04,6,2023,801.0,0.22971999286606026,184.00571428571428
2022-11-24,Smartwatch,Electronics,South,6,3504,980.7,11,2022,584.0,0.2798801369863014,163.45000000000002
2024-11-21,Mouse,Accessories,North,4,796,75.15,11,2024,199.0,0.09440954773869348,18.7875
2024-08-14,Monitor,Accessories,North,1,342,37.64,8,2024,342.0,0.11005847953216374,37.64
2024-08-14,Monitor,Accessories,South,7,6769,1549.67,8,2024,967.0,0.22893632737479688,221.3814285714286
2023-08-29,Headphones,Accessories,South,9,10080,1794.73,8,2023,1120.0,0.17804861111111112,199.41444444444446
2024-01-11,Smartwatch,Electronics,East,7,3948,758.36,1,2024,564.0,0.1920871327254306,108.33714285714287
2023-06-27,Headphones,Accessories,South,4,1488,74.52,6,2023,372.0,0.05008064516129032,18.63
2024-01-17,Mouse,Accessories,South,5,1200,201.8,1,2024,240.0,0.1681666666666667,40.36
2023-01-10,Smartwatch,Electronics,North,4,4476,977.6,1,2023,1119.0,0.21840929401251116,244.4
2023-08-01,Monitor,Accessories,West,1,1178,292.15,8,2023,1178.0,0.2480050933786078,292.15
2024-12-26,Smartwatch,Electronics,South,8,2888,149.92,12,2024,361.0,0.051911357340720214,18.74
2024-12-13,Smartphone,Electronics,South,6,1704,193.18,12,2024,284.0,0.11336854460093897,32.196666666666665
2022-10-17,Printer,Office,West,8,4200,1017.94,10,2022,525.0,0.24236666666666667,127.2425
2024-03-12,Keyboard,Accessories,East,7,4417,562.79,3,2024,631.0,0.12741453475209416,80.39857142857143
2024-05-20,Camera,Electronics,West,4,764,178.83,5,2024,191.0,0.23407068062827227,44.7075
2024-06-28,Headphones,Accessories,South,4,4000,964.43,6,2024,1000.0,0.24110749999999997,241.1075
2024-10-21,Monitor,Accessories,East,9,2331,558.0,10,2024,259.0,0.23938223938223938,62.0
2023-01-31,Mouse,Accessories,West,9,8172,1296.29,1,2023,908.0,0.15862579539892316,144.03222222222223
2024-12-20,Laptop,Electronics,North,1,761,61.15,12,2024,761.0,0.08035479632063075,61.15
2023-11-25,Camera,Electronics,East,2,494,56.41,11,2023,247.0,0.11419028340080971,28.205
2023-09-05,Headphones,Accessories,East,2,194,52.16,9,2023,97.0,0.2688659793814433,26.08
2024-03-20,Tablet,Electronics,West,6,5820,1423.67,3,2024,970.0,0.24461683848797253,237.27833333333334
2022-04-11,Camera,Electronics,North,5,410,121.77,4,2022,82.0,0.297,24.354
2024-12-06,Smartphone,Electronics,East,6,1254,360.87,12,2024,209.0,0.2877751196172249,60.145
2022-06-04,Tablet,Electronics,East,6,3432,452.4,6,2022,572.0,0.1318181818181818,75.39999999999999
2024-03-22,Camera,Electronics,North,4,3792,997.99,3,2024,948.0,0.2631830168776371,249.4975
2024-11-19,Tablet,Electronics,West,7,546,117.9,11,2024,78.0,0.21593406593406594,16.842857142857145
2022-02-24,Smartwatch,Electronics,East,3,1452,217.06,2,2022,484.0,0.14949035812672176,72.35333333333334
2022-11-14,Keyboard,Accessories,West,8,9296,1556.05,11,2022,1162.0,0.1673891996557659,194.50625
2023-12-01,Mouse,Accessories,North,1,1160,149.81,12,2023,1160.0,0.12914655172413794,149.81
2024-01-14,Laptop,Electronics,West,6,4728,682.01,1,2024,788.0,0.14424915397631133,113.66833333333334
2023-02-12,Camera,Electronics,North,6,1836,508.81,2,2023,306.0,0.2771296296296296,84.80166666666666
2023-09-13,Smartwatch,Electronics,South,7,6237,1784.89,9,2023,891.0,0.28617764951098285,254.98428571428573
2024-09-01,Laptop,Electronics,West,5,5845,941.79,9,2024,1169.0,0.1611274593669803,188.358
2023-12-27,Monitor,Accessories,South,9,6138,851.14,12,2023,682.0,0.1386673183447377,94.57111111111111
2022-03-23,Camera,Electronics,West,2,1416,136.75,3,2022,708.0,0.09657485875706215,68.375
2024-12-27,Keyboard,Accessories,West,3,1851,348.9,12,2024,617.0,0.1884927066450567,116.3
2022-11-10,Printer,Office,South,9,7452,1259.82,11,2022,828.0,0.16905797101449274,139.98
2023-11-29,Tablet,Electronics,North,5,1630,190.38,11,2023,326.0,0.11679754601226994,38.076
2022-08-16,Camera,Electronics,West,6,4800,930.44,8,2022,800.0,0.1938416666666667,155.07333333333335
2023-11-23,Smartwatch,Electronics,South,1,61,16.11,11,2023,61.0,0.2640983606557377,16.11
